# Time-averaged data for fix 4
# TimeStep v_sigma_xx v_sigma_yy v_sigma_zz v_f_tether
605000 -0.0304179 0.0304179 -0.0505217 -68.2471
606000 -0.0293103 0.0293103 0.0178804 24.1536
607000 -0.000758306 0.000758306 0.0340745 46.0295
608000 0.00532743 -0.00532743 0.0219161 29.6052
609000 0.0179412 -0.0179412 0.0140696 19.0058
610000 -0.00393779 0.00393779 0.0536548 72.4794
611000 -0.017507 0.017507 -0.0813557 -109.899
612000 0.0537864 -0.0537864 0.0195031 26.3457
613000 0.0206858 -0.0206858 0.0586062 79.168
614000 0.0550396 -0.0550396 -0.012748 -17.2206
615000 -0.0262801 0.0262801 0.0738285 99.7309
616000 0.0204521 -0.0204521 0.0715834 96.6982
617000 0.000237078 -0.000237078 0.00665291 8.98707
618000 0.00375737 -0.00375737 -0.00915368 -12.3652
619000 0.0136823 -0.0136823 0.110476 149.236
620000 -0.00629021 0.00629021 0.0185529 25.0622
621000 -0.0187626 0.0187626 0.0152204 20.5605
622000 -0.0324075 0.0324075 0.0413372 55.8402
623000 0.0239169 -0.0239169 0.0259273 35.0239
624000 0.0199188 -0.0199188 0.0306194 41.3621
625000 -0.0659568 0.0659568 -0.0326516 -44.1073
626000 0.0378212 -0.0378212 -0.061834 -83.5282
627000 0.0257722 -0.0257722 0.0273763 36.9812
628000 -0.0598933 0.0598933 0.057719 77.9696
629000 -0.00199317 0.00199317 -0.00385483 -5.20728
630000 0.00487622 -0.00487622 0.0601641 81.2725
631000 0.0070613 -0.0070613 -0.00928994 -12.5493
632000 0.0133024 -0.0133024 0.0300734 40.6245
633000 0.0185883 -0.0185883 -0.00470331 -6.35345
634000 -0.0204452 0.0204452 0.0929378 125.545
635000 -0.00201875 0.00201875 0.044447 60.0411
636000 0.0146988 -0.0146988 -0.0220478 -29.7832
637000 0.0190843 -0.0190843 0.0300304 40.5665
638000 0.012433 -0.012433 0.0874393 118.117
639000 -0.00715316 0.00715316 -0.0233135 -31.4929
640000 0.019608 -0.019608 -0.00728942 -9.84689
641000 -0.0351195 0.0351195 0.0752441 101.643
642000 -0.00538319 0.00538319 0.0239349 32.3324
643000 0.0137693 -0.0137693 0.0235028 31.7487
644000 0.0205285 -0.0205285 0.0378639 51.1484
645000 0.00317441 -0.00317441 0.0489429 66.1144
646000 -0.00558248 0.00558248 -0.00446323 -6.02914
647000 -0.0520799 0.0520799 0.0835378 112.847
648000 0.0373931 -0.0373931 -0.0299337 -40.4359
649000 0.00506989 -0.00506989 -0.0591811 -79.9446
650000 -0.00933402 0.00933402 0.120957 163.395
651000 0.0233097 -0.0233097 -0.0733387 -99.0693
652000 -0.028569 0.028569 0.0494174 66.7554
653000 -0.0151137 0.0151137 0.0573885 77.5231
654000 0.0461366 -0.0461366 0.0570479 77.0629
655000 -0.0146127 0.0146127 0.0267765 36.171
656000 0.0488713 -0.0488713 0.0265945 35.925
657000 0.0204097 -0.0204097 0.0741418 100.154
658000 0.00715912 -0.00715912 0.0228185 30.8243
659000 0.0498304 -0.0498304 0.00667688 9.01944
660000 -0.0176551 0.0176551 -0.0149331 -20.1724
661000 0.000595142 -0.000595142 0.0697874 94.2721
662000 -0.0226767 0.0226767 0.0719368 97.1756
663000 0.0162599 -0.0162599 -0.0623117 -84.1736
664000 0.0465707 -0.0465707 -0.0148061 -20.0007
665000 0.0346247 -0.0346247 -0.00503132 -6.79654
666000 -0.00205353 0.00205353 0.047207 63.7695
667000 0.0016741 -0.0016741 0.0421875 56.9889
668000 0.0236837 -0.0236837 -0.00776562 -10.4902
669000 0.000653442 -0.000653442 0.0477877 64.5539
670000 -0.0234092 0.0234092 0.11697 158.008
671000 -0.00677782 0.00677782 -0.0257018 -34.7192
672000 -0.0141638 0.0141638 -0.0887562 -119.896
673000 0.0107005 -0.0107005 -0.0010283 -1.38907
674000 0.00762767 -0.00762767 -0.0380772 -51.4364
675000 0.0186298 -0.0186298 0.0295142 39.8692
676000 -0.0152472 0.0152472 -0.0416473 -56.2591
677000 0.0164358 -0.0164358 0.00904315 12.2159
678000 0.0205087 -0.0205087 -0.0266115 -35.948
679000 0.0132994 -0.0132994 -0.000870109 -1.17538
680000 -0.00975306 0.00975306 -0.0390036 -52.6879
681000 -0.0468088 0.0468088 0.0157771 21.3124
682000 0.0279564 -0.0279564 -0.0306558 -41.4113
683000 -0.0302239 0.0302239 -0.0237827 -32.1268
684000 0.0322757 -0.0322757 0.00345391 4.6657
685000 0.00387256 -0.00387256 -0.00223706 -3.02193
686000 0.027636 -0.027636 -0.020878 -28.2029
687000 0.0392952 -0.0392952 0.0291838 39.4229
688000 0.029908 -0.029908 0.0210184 28.3927
689000 0.0411182 -0.0411182 0.0125154 16.9064
690000 0.00234722 -0.00234722 0.133429 180.242
691000 0.00530436 -0.00530436 0.0326085 44.049
692000 -0.00670169 0.00670169 -0.00885036 -11.9555
693000 0.00746872 -0.00746872 -0.0580637 -78.4351
694000 -0.00881046 0.00881046 0.052392 70.7736
695000 -0.00591545 0.00591545 0.0336791 45.4953
696000 0.000603918 -0.000603918 0.0691988 93.4769
697000 -0.00673127 0.00673127 0.0777038 104.966
698000 -0.00956616 0.00956616 -0.0321821 -43.4731
699000 -0.0157504 0.0157504 -0.0810964 -109.549
700000 -0.020618 0.020618 -0.0455116 -61.4792
701000 0.00813889 -0.00813889 0.0110408 14.9144
702000 -0.0332403 0.0332403 0.0802895 108.459
703000 0.00576978 -0.00576978 0.0910704 123.022
704000 -0.0263703 0.0263703 -0.000585583 -0.791033
705000 -0.0594804 0.0594804 -0.0933635 -126.12
706000 0.00532804 -0.00532804 -0.0505917 -68.3417
707000 0.0478825 -0.0478825 -0.0425515 -57.4806
708000 0.0518165 -0.0518165 0.041772 56.4276
709000 -0.00276272 0.00276272 0.0675694 91.2759
710000 -0.00202512 0.00202512 -0.0957462 -129.338
711000 0.00864828 -0.00864828 0.0296721 40.0825
712000 0.00650844 -0.00650844 -0.0112726 -15.2276
713000 -0.00692121 0.00692121 -0.0184533 -24.9276
714000 -0.0037778 0.0037778 0.103725 140.117
715000 0.0103927 -0.0103927 0.0626863 84.6796
716000 -0.0160143 0.0160143 0.0188568 25.4726
717000 -0.0069189 0.0069189 -0.0424326 -57.32
718000 -0.00572857 0.00572857 0.0617122 83.3637
719000 -0.005107 0.005107 0.00576977 7.79408
720000 -0.0248635 0.0248635 0.102249 138.123
721000 -0.0223776 0.0223776 0.0455514 61.5329
722000 -0.00354462 0.00354462 0.0681236 92.0245
723000 0.0126821 -0.0126821 0.097665 131.931
724000 -0.0299264 0.0299264 0.0552218 74.5961
725000 0.0492655 -0.0492655 0.0128779 17.3961
726000 0.00595112 -0.00595112 -0.0285946 -38.6269
727000 0.0228359 -0.0228359 -0.0143127 -19.3343
728000 0.0103195 -0.0103195 0.00322718 4.35942
729000 -0.00674048 0.00674048 0.00797489 10.7729
730000 0.047791 -0.047791 0.00633036 8.55135
731000 -0.016395 0.016395 -0.00193592 -2.61513
732000 0.0464056 -0.0464056 0.0222215 30.0178
733000 -0.00962976 0.00962976 -0.00869124 -11.7405
734000 -0.0162611 0.0162611 -0.0383966 -51.8679
735000 -0.0154064 0.0154064 0.0111854 15.1098
736000 0.0320697 -0.0320697 -0.0180933 -24.4413
737000 0.0118752 -0.0118752 0.0190098 25.6794
738000 -0.0187636 0.0187636 -0.0318435 -43.0158
739000 -0.00358625 0.00358625 0.0012549 1.69517
740000 -0.0205304 0.0205304 0.0110434 14.9179
741000 0.0478278 -0.0478278 0.0257636 34.8027
742000 -0.00208354 0.00208354 0.0145333 19.6323
743000 -9.91662e-05 9.91662e-05 0.0301744 40.761
744000 0.0295986 -0.0295986 -0.00324963 -4.38975
745000 0.00540632 -0.00540632 0.00908875 12.2775
746000 -0.0154352 0.0154352 0.0508642 68.7097
747000 -0.0357358 0.0357358 -0.00538171 -7.26987
748000 0.0222479 -0.0222479 0.0847154 114.438
749000 -0.0422544 0.0422544 0.0645595 87.21
750000 -0.00112415 0.00112415 0.0444129 59.995
751000 0.000583299 -0.000583299 0.0111852 15.1095
752000 -0.0100129 0.0100129 0.0582854 78.7346
753000 0.00744176 -0.00744176 -0.066499 -89.83
754000 0.0306442 -0.0306442 -0.0417379 -56.3816
755000 0.0275357 -0.0275357 -0.0463483 -62.6094
756000 -0.0121075 0.0121075 -0.018241 -24.6408
757000 -0.0312215 0.0312215 0.049396 66.7264
758000 0.00172397 -0.00172397 0.0510291 68.9325
759000 -0.0224701 0.0224701 0.00862061 11.6451
760000 -0.0113205 0.0113205 -0.0180001 -24.3153
761000 -0.0237029 0.0237029 0.0575797 77.7813
762000 0.00373442 -0.00373442 0.0443239 59.8748
763000 -0.0424449 0.0424449 0.0630215 85.1324
764000 -8.90564e-06 8.90564e-06 0.0493424 66.6541
765000 -0.0581674 0.0581674 0.0705261 95.2699
766000 -0.0429908 0.0429908 0.0333128 45.0004
767000 -0.00643087 0.00643087 0.0616001 83.2123
768000 0.010679 -0.010679 -0.0176213 -23.8036
769000 0.0432742 -0.0432742 -0.0253019 -34.179
770000 -0.00462617 0.00462617 -0.0854345 -115.409
771000 -0.00997991 0.00997991 -0.0120305 -16.2514
772000 -0.0181422 0.0181422 0.004086 5.51956
773000 0.00715576 -0.00715576 8.50568e-05 0.114899
774000 0.0125613 -0.0125613 0.0367426 49.6336
775000 -0.0501719 0.0501719 0.0675923 91.3068
776000 -0.00697813 0.00697813 -0.0301355 -40.7084
777000 0.0402821 -0.0402821 0.0800157 108.089
778000 -0.0312717 0.0312717 -0.0474508 -64.0987
779000 0.00344551 -0.00344551 0.0440143 59.4565
780000 -0.00570509 0.00570509 0.022743 30.7223
781000 -0.0422658 0.0422658 0.0191475 25.8653
782000 -0.0164306 0.0164306 0.0881846 119.124
783000 0.03696 -0.03696 -0.0391145 -52.8378
784000 -0.0157452 0.0157452 -0.0297082 -40.1313
785000 0.00348878 -0.00348878 0.0254963 34.4416
786000 -0.0182793 0.0182793 0.0048143 6.50338
787000 0.00297539 -0.00297539 -0.0366623 -49.5251
788000 0.00463151 -0.00463151 0.0110773 14.9638
789000 0.00710622 -0.00710622 0.0484768 65.4847
790000 -0.0109375 0.0109375 0.0443542 59.9157
791000 -0.010342 0.010342 -0.100916 -136.321
792000 0.0272355 -0.0272355 0.035662 48.174
793000 -0.0325649 0.0325649 0.0430754 58.1883
794000 -0.0147482 0.0147482 0.0550055 74.304
795000 0.000503508 -0.000503508 -0.0659644 -89.1077
796000 0.0363237 -0.0363237 -0.0642795 -86.8318
797000 0.0600315 -0.0600315 0.0637916 86.1726
798000 0.014217 -0.014217 0.00275177 3.71722
799000 -0.0425462 0.0425462 -0.00745895 -10.0759
800000 0.0179774 -0.0179774 0.0159832 21.5908
801000 -0.022642 0.022642 -0.00218578 -2.95265
802000 0.0294303 -0.0294303 0.0250576 33.849
803000 0.0143214 -0.0143214 -0.00509715 -6.88547
804000 0.0459808 -0.0459808 0.049387 66.7143
805000 0.0263375 -0.0263375 -0.00916165 -12.376
806000 0.0173237 -0.0173237 0.0428497 57.8834
807000 -0.00540946 0.00540946 -0.016223 -21.9147
808000 0.0148772 -0.0148772 0.106466 143.819
809000 -0.0318988 0.0318988 -0.0137139 -18.5253
810000 -0.0102317 0.0102317 -0.0762565 -103.011
811000 0.033363 -0.033363 0.041946 56.6627
812000 0.000899647 -0.000899647 0.0358524 48.4312
813000 -0.0364095 0.0364095 -0.0603739 -81.5559
814000 -0.033936 0.033936 0.000852267 1.15128
815000 -0.00766353 0.00766353 -0.0626798 -84.6708
816000 0.0238156 -0.0238156 -0.0444738 -60.0773
817000 0.0336941 -0.0336941 -0.0534358 -72.1836
818000 -0.022965 0.022965 0.0258659 34.9408
819000 0.0334299 -0.0334299 -0.0888875 -120.073
820000 -0.00558621 0.00558621 -0.00216657 -2.92671
821000 0.0347246 -0.0347246 -0.0602776 -81.4258
822000 -0.0106064 0.0106064 0.0772233 104.317
823000 -0.0298445 0.0298445 -0.043037 -58.1364
824000 0.00449685 -0.00449685 0.0140908 19.0345
825000 0.00182076 -0.00182076 0.0144566 19.5286
826000 0.011062 -0.011062 0.0860159 116.194
827000 -0.0068476 0.0068476 -0.0988558 -133.539
828000 0.0288608 -0.0288608 -0.0366501 -49.5087
829000 0.0306486 -0.0306486 0.00546059 7.37641
830000 0.0118901 -0.0118901 0.000275444 0.372083
831000 0.0249421 -0.0249421 0.00161334 2.17938
832000 -0.0314771 0.0314771 0.0491265 66.3624
833000 0.014949 -0.014949 -0.0252981 -34.1739
834000 -0.047356 0.047356 -0.00908032 -12.2661
835000 0.00781347 -0.00781347 0.04685 63.2871
836000 -0.00966283 0.00966283 0.0140976 19.0437
837000 -0.0173258 0.0173258 0.00488468 6.59846
838000 -0.0235446 0.0235446 -0.0607588 -82.0759
839000 0.00729108 -0.00729108 -0.0837224 -113.096
840000 -0.0168837 0.0168837 0.0198463 26.8093
841000 0.0105781 -0.0105781 0.0366706 49.5364
842000 -0.0208611 0.0208611 -0.00102098 -1.37919
843000 0.0103186 -0.0103186 0.0543456 73.4126
844000 -0.0343149 0.0343149 -0.013948 -18.8417
845000 -0.0375479 0.0375479 0.00325181 4.3927
846000 -0.0268539 0.0268539 0.0386695 52.2366
847000 0.0514767 -0.0514767 -0.0620646 -83.8398
848000 -0.00788552 0.00788552 0.0298454 40.3166
849000 0.0114445 -0.0114445 0.0567752 76.6946
850000 0.0198349 -0.0198349 0.0271645 36.6951
851000 0.0187108 -0.0187108 0.100652 135.965
852000 0.00191797 -0.00191797 -0.0584968 -79.0201
853000 -0.00810548 0.00810548 0.0622432 84.0811
854000 -0.0601152 0.0601152 0.0161781 21.8541
855000 0.0297354 -0.0297354 0.039378 53.1936
856000 -0.00185423 0.00185423 0.10014 135.273
857000 -0.0454222 0.0454222 0.00881202 11.9037
858000 -0.0247998 0.0247998 0.0234235 31.6416
859000 -0.0359436 0.0359436 0.0248333 33.5459
860000 0.016675 -0.016675 0.0273594 36.9584
861000 0.00673175 -0.00673175 0.0316444 42.7468
862000 -0.0257261 0.0257261 0.0789242 106.615
863000 -0.0101514 0.0101514 -0.0255711 -34.5426
864000 0.00879608 -0.00879608 0.00788601 10.6528
865000 -0.0117684 0.0117684 -0.00804569 -10.8685
866000 0.00223799 -0.00223799 0.0232974 31.4713
867000 -0.0164505 0.0164505 0.0657202 88.7779
868000 0.0156177 -0.0156177 0.0074347 10.0431
869000 -0.0125019 0.0125019 0.0247076 33.3761
870000 0.0644403 -0.0644403 -0.0104843 -14.1626
871000 0.00696115 -0.00696115 -0.0149324 -20.1714
872000 -0.0468697 0.0468697 0.124225 167.809
873000 -0.0102821 0.0102821 0.0114893 15.5203
874000 -0.0298025 0.0298025 -0.0243189 -32.8511
875000 0.00529567 -0.00529567 -0.0137473 -18.5706
876000 0.0211747 -0.0211747 0.0237079 32.0258
877000 -0.0470868 0.0470868 -0.0416991 -56.3291
878000 0.00325716 -0.00325716 -0.0226544 -30.6027
879000 0.0216086 -0.0216086 -0.0190761 -25.7688
880000 -0.00532294 0.00532294 -0.0259591 -35.0667
881000 0.0146886 -0.0146886 0.0440881 59.5563
882000 0.0251576 -0.0251576 0.0242556 32.7657
883000 0.00206998 -0.00206998 0.0258288 34.8907
884000 0.0034456 -0.0034456 0.0607158 82.0177
885000 -0.0199161 0.0199161 0.0620344 83.7989
886000 0.0190223 -0.0190223 0.0557879 75.361
887000 0.0137833 -0.0137833 -0.0627579 -84.7764
888000 -0.0135329 0.0135329 0.038477 51.9765
889000 -0.0230155 0.0230155 -0.0182474 -24.6494
890000 -0.000294991 0.000294991 -0.0103802 -14.022
891000 0.0112893 -0.0112893 0.0634115 85.6593
892000 -0.0336557 0.0336557 0.00790419 10.6774
893000 0.0154585 -0.0154585 0.0299493 40.4569
894000 0.00922308 -0.00922308 0.0374456 50.5833
895000 0.00487191 -0.00487191 0.0119598 16.1559
896000 -0.0151189 0.0151189 0.0610176 82.4255
897000 0.0455567 -0.0455567 0.0122548 16.5543
898000 -0.00719938 0.00719938 0.0706867 95.4869
899000 0.00968933 -0.00968933 0.0300065 40.5342
900000 0.0373898 -0.0373898 -0.0662648 -89.5136
901000 0.00224116 -0.00224116 0.0243393 32.8787
902000 -0.0211584 0.0211584 0.0137549 18.5808
903000 -0.00495107 0.00495107 -0.0145239 -19.6195
904000 -0.00279303 0.00279303 0.0140093 18.9244
905000 -0.0276305 0.0276305 -0.0201058 -27.1598
906000 -0.00168293 0.00168293 0.0860201 116.2
907000 -0.0174078 0.0174078 -0.0590513 -79.7693
908000 0.0120407 -0.0120407 0.047715 64.4556
909000 0.00967345 -0.00967345 -0.00363983 -4.91686
910000 -0.0517803 0.0517803 0.0111129 15.0119
911000 -0.0053649 0.0053649 0.0477538 64.5081
912000 -0.0368183 0.0368183 0.0388771 52.517
913000 -0.0322708 0.0322708 0.0163663 22.1084
914000 0.0128994 -0.0128994 -0.0303494 -40.9974
915000 0.0376678 -0.0376678 0.0642906 86.8468
916000 -0.0275861 0.0275861 -0.000555381 -0.750235
917000 -0.0316041 0.0316041 -0.0262193 -35.4183
918000 0.0331124 -0.0331124 0.0241889 32.6755
919000 0.00633224 -0.00633224 -0.00971534 -13.1239
920000 -0.0155366 0.0155366 -0.0137863 -18.6231
921000 0.00150113 -0.00150113 0.0165016 22.2911
922000 -0.00682738 0.00682738 0.0602715 81.4176
923000 0.0156915 -0.0156915 0.0193989 26.205
924000 -0.00870153 0.00870153 0.0104316 14.0915
925000 -0.00229255 0.00229255 0.0364897 49.292
926000 0.00666854 -0.00666854 0.0256759 34.6843
927000 0.00371699 -0.00371699 -0.0179009 -24.1814
928000 0.00521013 -0.00521013 0.0130698 17.6553
929000 0.00268448 -0.00268448 -0.00549928 -7.42869
930000 0.0438176 -0.0438176 0.0179681 24.2721
931000 0.012444 -0.012444 0.0205451 27.7532
932000 -0.0624136 0.0624136 0.0242615 32.7736
933000 -0.00327739 0.00327739 -0.0328031 -44.3119
934000 -0.0129564 0.0129564 0.0382677 51.6938
935000 -0.00704267 0.00704267 0.000320912 0.433502
936000 0.0070058 -0.0070058 0.0444174 60.0011
937000 -0.0371494 0.0371494 0.0733156 99.0382
938000 -0.00236519 0.00236519 0.00485625 6.56005
939000 0.00493058 -0.00493058 0.0113144 15.2841
940000 -0.0404633 0.0404633 -0.0126093 -17.0332
941000 0.00938268 -0.00938268 0.0936446 126.5
942000 0.0427931 -0.0427931 0.0432428 58.4144
943000 -0.0365243 0.0365243 0.00619784 8.37234
944000 0.0103448 -0.0103448 0.0707456 95.5665
945000 -0.0230577 0.0230577 -0.0729852 -98.5918
946000 0.00415008 -0.00415008 -0.0476867 -64.4175
947000 0.0443504 -0.0443504 -0.0232022 -31.3427
948000 -0.0121429 0.0121429 -0.0749145 -101.198
949000 -0.00823023 0.00823023 0.0264641 35.7489
950000 0.00190257 -0.00190257 0.0281382 38.0103
951000 0.00891303 -0.00891303 -0.0426372 -57.5963
952000 -0.0178879 0.0178879 -0.01578 -21.3164
953000 -0.0211865 0.0211865 0.0398456 53.8253
954000 0.0157884 -0.0157884 -0.0410082 -55.3958
955000 0.00352646 -0.00352646 -0.0413978 -55.9222
956000 0.000875369 -0.000875369 0.0274698 37.1075
957000 -0.0194072 0.0194072 0.0394857 53.3392
958000 -0.0397051 0.0397051 -0.00634577 -8.57216
959000 -0.0240122 0.0240122 -0.0367114 -49.5914
960000 0.00931834 -0.00931834 -0.0153992 -20.8019
961000 0.0170861 -0.0170861 -0.000288946 -0.390322
962000 -0.0449907 0.0449907 0.0660446 89.2162
963000 0.0177809 -0.0177809 0.0543707 73.4464
964000 0.0213488 -0.0213488 -0.0964555 -130.297
965000 -0.00327202 0.00327202 0.0145001 19.5874
966000 0.00548043 -0.00548043 0.0382898 51.7236
967000 0.000448054 -0.000448054 0.0423499 57.2083
968000 0.0315369 -0.0315369 0.0104813 14.1586
969000 0.000435696 -0.000435696 -0.0728945 -98.4693
970000 -0.0298065 0.0298065 0.0474693 64.1238
971000 -0.000602128 0.000602128 -0.0227988 -30.7977
972000 0.00771784 -0.00771784 0.0181298 24.4906
973000 0.010811 -0.010811 0.0524954 70.9132
974000 -0.0111475 0.0111475 -0.0371248 -50.1499
975000 -0.0124614 0.0124614 0.0327478 44.2372
976000 -0.00169883 0.00169883 0.00198294 2.67865
977000 -0.0064428 0.0064428 -0.0700046 -94.5655
978000 0.0381822 -0.0381822 -0.088712 -119.836
979000 -0.0139006 0.0139006 0.053567 72.3608
980000 0.00913582 -0.00913582 -0.0136351 -18.419
981000 0.0587472 -0.0587472 0.00813243 10.9857
982000 -0.00802003 0.00802003 -0.0176823 -23.8861
983000 0.060398 -0.060398 0.0398231 53.7949
984000 -0.0115756 0.0115756 -0.00706649 -9.54575
985000 0.0414684 -0.0414684 0.0328657 44.3966
986000 -0.00749321 0.00749321 0.0291763 39.4127
987000 0.0160305 -0.0160305 -0.00809687 -10.9376
988000 0.00377872 -0.00377872 -0.00340919 -4.60529
989000 -0.0169373 0.0169373 0.000858253 1.15937
990000 0.0292041 -0.0292041 0.0136126 18.3885
991000 0.00984279 -0.00984279 0.0581318 78.5271
992000 -0.0173257 0.0173257 0.0140197 18.9385
993000 -0.0142889 0.0142889 0.0570358 77.0467
994000 -0.00333907 0.00333907 0.00612633 8.27573
995000 -0.0275105 0.0275105 -0.0318044 -42.9629
996000 -0.000325638 0.000325638 0.00481281 6.50136
997000 -0.0100975 0.0100975 0.0229629 31.0193
998000 -0.0390282 0.0390282 0.0867526 117.189
999000 -0.0413487 0.0413487 -0.00620859 -8.38686
1000000 -0.00915473 0.00915473 -0.00156058 -2.1081
1001000 -0.0241627 0.0241627 -0.0202658 -27.376
1002000 0.0215437 -0.0215437 0.0479043 64.7114
1003000 0.0170919 -0.0170919 0.0546754 73.8581
1004000 -0.00151277 0.00151277 -0.00172715 -2.33311
1005000 -0.0395969 0.0395969 0.0493556 66.6718
1006000 -0.0267567 0.0267567 0.0728951 98.4701
1007000 0.00815514 -0.00815514 0.0148941 20.1197
1008000 -0.0503164 0.0503164 0.0299326 40.4343
1009000 0.0272162 -0.0272162 0.023815 32.1704
1010000 -0.0359634 0.0359634 0.0828329 111.895
1011000 0.0343439 -0.0343439 -0.0255713 -34.5429
1012000 0.00620094 -0.00620094 0.027284 36.8565
1013000 -0.0170821 0.0170821 0.053778 72.6458
1014000 -0.024465 0.024465 0.022794 30.7912
1015000 0.0102594 -0.0102594 0.0691565 93.4199
1016000 -0.000631344 0.000631344 -0.0133675 -18.0575
1017000 0.0280661 -0.0280661 0.0281813 38.0687
1018000 -0.0112967 0.0112967 -0.0228785 -30.9054
1019000 0.0189553 -0.0189553 0.036489 49.2911
1020000 -0.00478754 0.00478754 -0.00139914 -1.89003
1021000 0.015158 -0.015158 0.0815039 110.099
1022000 0.00464154 -0.00464154 0.0187971 25.3921
1023000 0.0116349 -0.0116349 -0.0657667 -88.8408
1024000 -0.0325066 0.0325066 -0.0193106 -26.0857
1025000 -0.019029 0.019029 0.0305593 41.281
1026000 -0.0544621 0.0544621 0.0352783 47.6556
1027000 -0.0479698 0.0479698 0.000807089 1.09025
1028000 0.0336801 -0.0336801 -0.0550041 -74.3021
1029000 -0.00398947 0.00398947 0.0375596 50.7373
1030000 -0.0189879 0.0189879 0.0383598 51.8182
1031000 0.0101245 -0.0101245 0.0187399 25.3147
1032000 -0.011528 0.011528 0.0735014 99.2891
1033000 -0.0022976 0.0022976 0.0218342 29.4946
1034000 0.00629237 -0.00629237 0.00126174 1.70442
1035000 0.0340542 -0.0340542 0.0402949 54.4322
1036000 0.01871 -0.01871 0.00577386 7.7996
1037000 0.00892759 -0.00892759 -0.0152633 -20.6184
1038000 -0.00199732 0.00199732 -0.00307334 -4.15161
1039000 -0.0139103 0.0139103 0.0629322 85.0117
1040000 -0.0071883 0.0071883 0.0810837 109.532
1041000 -0.0406153 0.0406153 -0.0176104 -23.7889
1042000 0.0555395 -0.0555395 -0.0282373 -38.1443
1043000 0.0511273 -0.0511273 -0.0609887 -82.3863
1044000 0.0569962 -0.0569962 0.0436132 58.9148
1045000 0.0217893 -0.0217893 0.0423124 57.1576
1046000 -0.056064 0.056064 0.00328881 4.44268
1047000 -0.00492831 0.00492831 -0.0116245 -15.703
1048000 0.0110211 -0.0110211 0.0669402 90.426
1049000 0.0136496 -0.0136496 -0.0145162 -19.6092
1050000 -0.0354986 0.0354986 0.0287206 38.7971
1051000 0.0191725 -0.0191725 0.00234924 3.17346
1052000 0.00179553 -0.00179553 -0.0328502 -44.3756
1053000 0.00726965 -0.00726965 0.0292749 39.5458
1054000 0.0362611 -0.0362611 -0.101551 -137.18
1055000 0.00846615 -0.00846615 0.0993622 134.223
1056000 -0.0100095 0.0100095 -0.0367386 -49.6282
1057000 -0.00822344 0.00822344 -0.0289499 -39.1069
1058000 -0.0475063 0.0475063 -0.0412189 -55.6804
1059000 -0.00481878 0.00481878 0.0211828 28.6148
1060000 0.00128495 -0.00128495 0.0440817 59.5476
1061000 0.00170585 -0.00170585 -0.0139789 -18.8833
1062000 0.0265083 -0.0265083 0.00323279 4.36701
1063000 -0.0395251 0.0395251 -0.0210613 -28.4505
1064000 0.0108092 -0.0108092 0.0407956 55.1086
1065000 0.0221605 -0.0221605 0.0113248 15.2981
1066000 -0.00199538 0.00199538 0.0167222 22.5892
1067000 -0.019573 0.019573 5.25871e-05 0.0710371
1068000 0.0440209 -0.0440209 0.0227792 30.7712
1069000 -0.014582 0.014582 0.00444318 6.00205
1070000 0.0225355 -0.0225355 0.0218517 29.5184
1071000 -0.0335286 0.0335286 0.0254026 34.315
1072000 0.0254848 -0.0254848 0.0594867 80.3574
1073000 -0.0161401 0.0161401 0.0364963 49.3009
1074000 -0.0139089 0.0139089 0.0259974 35.1186
1075000 0.00957157 -0.00957157 0.0326025 44.0409
1076000 -0.00193318 0.00193318 -0.0113417 -15.3208
1077000 0.0235816 -0.0235816 -0.0419116 -56.6161
1078000 -0.0423147 0.0423147 -0.0321971 -43.4933
1079000 0.0267627 -0.0267627 0.0697129 94.1714
1080000 -0.0283233 0.0283233 -0.0190455 -25.7276
1081000 -0.00735315 0.00735315 0.110383 149.111
1082000 -0.0157149 0.0157149 0.0444595 60.058
1083000 -0.0231339 0.0231339 0.0497624 67.2214
1084000 0.0116393 -0.0116393 0.054707 73.9008
1085000 -0.0251723 0.0251723 -0.0142222 -19.212
1086000 -0.0144405 0.0144405 0.0144955 19.5812
1087000 0.0121487 -0.0121487 0.00417427 5.6388
1088000 0.0179025 -0.0179025 -0.0262912 -35.5153
1089000 -0.0404045 0.0404045 0.0585678 79.1162
1090000 0.0181701 -0.0181701 0.0339888 45.9137
1091000 0.039969 -0.039969 -0.00687029 -9.28071
1092000 -0.00770309 0.00770309 -0.0272845 -36.8572
1093000 -0.0078434 0.0078434 0.013217 17.8541
1094000 0.0123916 -0.0123916 0.00784446 10.5967
1095000 0.0131617 -0.0131617 0.0593342 80.1514
1096000 -0.00647246 0.00647246 0.0937991 126.708
1097000 -0.0858021 0.0858021 0.015688 21.1921
1098000 0.0300994 -0.0300994 -0.0133918 -18.0903
1099000 -0.0551036 0.0551036 -0.0532426 -71.9226
1100000 0.0326979 -0.0326979 0.0879613 118.822
