# Time-averaged data for fix 4
# TimeStep v_sigma_xx_lip v_sigma_yy_lip v_sigma_zz_lip
727000 -0.000439366 0.000439366 0.0140189
728000 0.000100284 -0.000100284 0.0135866
729000 0.000743972 -0.000743972 0.0135194
730000 -0.0019544 0.0019544 0.0163676
731000 0.00110634 -0.00110634 0.0118665
732000 0.000623038 -0.000623038 0.00585232
733000 -0.00222189 0.00222189 0.00622862
734000 0.00140579 -0.00140579 0.00597796
735000 -0.00100736 0.00100736 0.0122945
736000 -0.000761907 0.000761907 0.011219
737000 0.00357855 -0.00357855 0.017882
738000 0.000738232 -0.000738232 0.0032692
739000 -0.000813232 0.000813232 0.0123881
740000 -0.000144532 0.000144532 0.00245992
741000 -0.00238165 0.00238165 0.0175227
742000 0.000435283 -0.000435283 0.0103552
743000 0.000680839 -0.000680839 0.0121017
744000 0.000914872 -0.000914872 0.00539868
745000 -0.000659479 0.000659479 0.00567606
746000 -0.000298665 0.000298665 0.00911852
747000 0.000478529 -0.000478529 0.0107919
748000 -0.00115529 0.00115529 0.0109456
749000 -6.8195e-05 6.8195e-05 0.0109702
750000 -0.00153593 0.00153593 0.00481274
751000 -0.00118793 0.00118793 0.00420643
752000 -0.00390066 0.00390066 0.00494625
753000 -0.00119293 0.00119293 0.00213404
754000 -0.0013993 0.0013993 0.0035121
755000 0.00274377 -0.00274377 0.00219518
756000 -3.51243e-05 3.51243e-05 0.0100788
757000 -0.00246398 0.00246398 0.00795198
758000 0.00149784 -0.00149784 0.0139799
759000 -0.00146834 0.00146834 0.0111456
760000 0.0016334 -0.0016334 0.0127982
761000 -3.49586e-05 3.49586e-05 0.00319105
762000 -0.000791935 0.000791935 -7.7031e-05
763000 0.000183512 -0.000183512 0.00873839
764000 0.000768226 -0.000768226 0.00800933
765000 -0.00305051 0.00305051 0.0126912
766000 0.000794073 -0.000794073 0.0128196
767000 -0.0018963 0.0018963 0.0108606
768000 0.00329265 -0.00329265 0.0146917
769000 -0.000349322 0.000349322 0.0116301
770000 -0.000871874 0.000871874 0.00719037
771000 0.000837224 -0.000837224 0.0111264
772000 -0.000572923 0.000572923 0.019641
773000 0.000714537 -0.000714537 0.00305781
774000 0.00207562 -0.00207562 0.0115599
775000 0.00259396 -0.00259396 -0.00596268
776000 -0.00271519 0.00271519 0.00498381
777000 0.00308403 -0.00308403 0.0117157
778000 -0.000878102 0.000878102 -1.20983e-05
779000 -7.16794e-05 7.16794e-05 -0.000356631
780000 -0.00406451 0.00406451 -0.000663123
781000 -0.00364476 0.00364476 0.00224735
782000 0.00441941 -0.00441941 0.00292828
783000 -0.000636524 0.000636524 0.00103849
784000 -0.00215702 0.00215702 0.00994399
785000 -0.000475923 0.000475923 0.00720059
786000 -0.000442351 0.000442351 -0.00127493
787000 -0.000239284 0.000239284 0.00263014
788000 -0.000573624 0.000573624 0.00231051
789000 -0.00205026 0.00205026 0.0142209
790000 0.000271114 -0.000271114 0.0145553
791000 -0.000326663 0.000326663 0.00472562
792000 -0.00143949 0.00143949 0.00389427
793000 8.13416e-05 -8.13416e-05 0.00298703
794000 0.000684465 -0.000684465 0.0137208
795000 -0.00230766 0.00230766 0.00637496
796000 -0.000598382 0.000598382 0.0132026
797000 -0.00288341 0.00288341 -0.00203686
798000 -0.000722927 0.000722927 0.00973911
799000 -0.00138253 0.00138253 0.0065498
800000 0.00358338 -0.00358338 0.00549122
801000 0.00181259 -0.00181259 0.000504616
802000 0.000779747 -0.000779747 0.00264082
803000 -1.58753e-05 1.58753e-05 -0.00201524
804000 0.00235192 -0.00235192 0.0112448
805000 -0.00257966 0.00257966 0.00845504
806000 -0.00118017 0.00118017 0.00867034
807000 -0.00134705 0.00134705 0.00632731
808000 0.00203593 -0.00203593 0.0126422
809000 -0.000482671 0.000482671 0.0146255
810000 0.00202007 -0.00202007 0.0137533
811000 -0.00148765 0.00148765 0.0103939
812000 -0.000212996 0.000212996 0.00623204
813000 -0.000723776 0.000723776 0.00226953
814000 0.000930489 -0.000930489 0.0102061
815000 -0.000641775 0.000641775 0.0143406
816000 0.00383822 -0.00383822 0.0184579
817000 -0.000325042 0.000325042 0.00876825
818000 0.00142767 -0.00142767 0.0108816
819000 0.00330419 -0.00330419 0.015831
820000 -0.00273544 0.00273544 0.00849616
821000 -0.00148683 0.00148683 0.00313033
822000 0.00214565 -0.00214565 0.0121992
823000 4.9937e-05 -4.9937e-05 0.0111273
824000 0.000298223 -0.000298223 0.00867935
825000 0.00307557 -0.00307557 0.00637403
826000 0.00280587 -0.00280587 0.0147716
827000 -0.000702477 0.000702477 0.0212016
828000 0.00302835 -0.00302835 0.0159128
829000 0.00137954 -0.00137954 0.0082377
830000 0.00226665 -0.00226665 0.00573566
831000 0.000519173 -0.000519173 0.0143868
832000 -0.000228625 0.000228625 0.0140668
833000 0.00282722 -0.00282722 0.0197625
834000 3.34853e-05 -3.34853e-05 0.015741
835000 0.000906736 -0.000906736 0.00986688
836000 0.000830347 -0.000830347 0.0151939
837000 0.00122032 -0.00122032 0.0118423
838000 -0.00148531 0.00148531 0.00955678
839000 2.53143e-05 -2.53143e-05 0.00777385
840000 -0.000509833 0.000509833 0.0080351
841000 -0.000641508 0.000641508 0.00473512
842000 0.00176219 -0.00176219 0.0106597
843000 -0.00312673 0.00312673 0.010848
844000 -0.00196621 0.00196621 0.00745995
845000 -0.00133789 0.00133789 0.0157496
846000 -4.02469e-05 4.02469e-05 0.0210778
847000 8.52549e-05 -8.52549e-05 0.00812133
848000 0.00171369 -0.00171369 0.00970472
849000 0.00163352 -0.00163352 0.0058964
850000 -0.00307242 0.00307242 0.00420004
851000 0.000278493 -0.000278493 0.00284791
852000 -0.00139911 0.00139911 -0.00235036
853000 -0.000494962 0.000494962 0.00824184
854000 -0.00254885 0.00254885 0.0136715
855000 -0.00370152 0.00370152 0.00929425
856000 0.00185772 -0.00185772 -0.00204628
857000 -0.000977965 0.000977965 0.00674131
858000 -0.00223413 0.00223413 0.00607057
859000 0.000127987 -0.000127987 0.00405613
860000 0.00218238 -0.00218238 0.0107955
861000 -0.00175971 0.00175971 0.0112855
862000 0.00152101 -0.00152101 0.0162875
863000 -0.00104947 0.00104947 0.00937349
864000 0.00173613 -0.00173613 0.0129591
865000 0.000464636 -0.000464636 0.012742
866000 0.000937574 -0.000937574 0.0151871
867000 0.000633266 -0.000633266 0.00955678
868000 6.46713e-05 -6.46713e-05 0.00865262
869000 -0.000628917 0.000628917 0.00908775
870000 -0.00194478 0.00194478 0.00758214
871000 -0.00234422 0.00234422 0.00888465
872000 -0.000225635 0.000225635 0.00384969
873000 0.0043315 -0.0043315 0.0124339
874000 -0.000200462 0.000200462 0.0151359
875000 0.00370088 -0.00370088 0.00337338
876000 -0.0013621 0.0013621 0.0144954
877000 -6.22142e-05 6.22142e-05 0.00899455
878000 0.000393644 -0.000393644 0.00861622
879000 0.00184833 -0.00184833 0.0121583
880000 -0.000326955 0.000326955 0.0129621
881000 0.00131389 -0.00131389 0.00666053
882000 -0.00480723 0.00480723 0.0141761
883000 0.00190634 -0.00190634 0.0180897
884000 0.00108643 -0.00108643 0.0173476
885000 0.000723311 -0.000723311 0.0149158
886000 -0.00101327 0.00101327 0.0149337
887000 -0.0018234 0.0018234 0.0110236
888000 0.00141871 -0.00141871 0.0027977
889000 -0.00140818 0.00140818 0.00513655
890000 0.00181674 -0.00181674 0.00936391
891000 -0.00149381 0.00149381 0.00891267
892000 0.00208322 -0.00208322 0.0198619
893000 -0.00202358 0.00202358 0.0194808
894000 -0.00016431 0.00016431 0.00700379
895000 2.04707e-05 -2.04707e-05 0.00291153
896000 -0.0014956 0.0014956 0.0108772
897000 0.000937023 -0.000937023 0.00677096
898000 0.00354417 -0.00354417 0.00626162
899000 -0.0012647 0.0012647 0.00745624
900000 -0.00416222 0.00416222 0.00982326
901000 -9.73956e-06 9.73956e-06 0.0094106
902000 -0.00154347 0.00154347 0.0127311
903000 -0.00104061 0.00104061 0.0157081
904000 0.00140512 -0.00140512 0.00914655
905000 0.00355825 -0.00355825 0.00712823
906000 0.000767316 -0.000767316 0.00920805
907000 0.00320219 -0.00320219 0.00448883
908000 -0.00117756 0.00117756 0.00683196
909000 0.000187495 -0.000187495 0.0208851
910000 0.00108036 -0.00108036 0.0185942
911000 0.00168219 -0.00168219 0.0258273
912000 0.00274634 -0.00274634 0.0114219
913000 0.000778636 -0.000778636 0.0190824
914000 0.00248361 -0.00248361 0.00655037
915000 -0.0015244 0.0015244 0.00645978
916000 -0.000307323 0.000307323 0.0111638
917000 0.000374336 -0.000374336 0.0130831
918000 -0.00153896 0.00153896 0.00399898
919000 0.00174008 -0.00174008 0.00719844
920000 0.000420048 -0.000420048 0.00427193
921000 0.00351054 -0.00351054 -0.000645849
922000 0.000817411 -0.000817411 0.00688257
923000 -0.00147704 0.00147704 0.0145173
924000 -0.000856826 0.000856826 0.00982428
925000 -0.000865542 0.000865542 0.00776138
926000 0.000248596 -0.000248596 0.0118259
927000 -0.000454063 0.000454063 0.00266669
928000 0.000283621 -0.000283621 0.0135012
929000 -0.00104613 0.00104613 0.0126267
930000 -0.00538578 0.00538578 0.0112283
931000 -0.00112644 0.00112644 0.0140184
932000 -0.00349597 0.00349597 0.0172672
933000 -0.00074367 0.00074367 0.0204054
934000 0.00222264 -0.00222264 0.0137601
935000 -0.000150426 0.000150426 0.012451
936000 -0.000668734 0.000668734 0.0179636
937000 -0.000341894 0.000341894 0.00536501
938000 -0.00241557 0.00241557 0.0164111
939000 -0.00291306 0.00291306 0.00910688
940000 0.00321458 -0.00321458 0.0102458
941000 -0.00305019 0.00305019 0.00766023
942000 -0.000304956 0.000304956 0.0109538
943000 5.64862e-05 -5.64862e-05 0.0169166
944000 -0.00125404 0.00125404 0.00117454
945000 -0.000397994 0.000397994 0.0106844
946000 -0.00218565 0.00218565 0.00541938
947000 -0.0017685 0.0017685 0.0132161
948000 0.000983652 -0.000983652 0.0117091
949000 0.00413469 -0.00413469 0.010181
950000 -0.000312308 0.000312308 0.0111786
951000 0.00054128 -0.00054128 0.0161558
952000 -0.00104635 0.00104635 0.0155131
953000 0.0023406 -0.0023406 0.0152174
954000 0.00105163 -0.00105163 0.0168077
955000 0.00131284 -0.00131284 0.0187529
956000 0.000269569 -0.000269569 0.014673
957000 -0.000914091 0.000914091 0.0203204
958000 0.000607257 -0.000607257 0.0129991
959000 0.000805959 -0.000805959 0.0153637
960000 0.00195482 -0.00195482 0.0127159
961000 0.000337715 -0.000337715 0.023129
962000 -0.00296125 0.00296125 0.0145186
963000 0.000374575 -0.000374575 0.0192086
964000 -0.00211823 0.00211823 -0.00366524
965000 0.000233256 -0.000233256 0.00814336
966000 0.00284915 -0.00284915 0.019406
967000 -0.00043253 0.00043253 0.0161133
968000 0.00189899 -0.00189899 -0.000363613
969000 0.00149331 -0.00149331 0.00521844
970000 -0.00178187 0.00178187 -0.000496779
971000 0.000122007 -0.000122007 0.0123595
972000 0.00046876 -0.00046876 0.0163493
973000 0.000810328 -0.000810328 0.0201625
974000 0.00152418 -0.00152418 0.00971089
975000 -0.000657844 0.000657844 0.012682
976000 0.000301776 -0.000301776 0.0131421
977000 0.00088401 -0.00088401 0.0127696
978000 -0.00159956 0.00159956 0.00871783
979000 -0.000747294 0.000747294 0.00957706
980000 -0.00113435 0.00113435 0.00739642
981000 0.00191291 -0.00191291 0.0179214
982000 0.00358118 -0.00358118 0.0173329
983000 -0.00212489 0.00212489 0.0137409
984000 -0.00112486 0.00112486 0.0117676
985000 -0.0043142 0.0043142 0.00183642
986000 -0.00096307 0.00096307 -0.00017076
987000 -0.00147627 0.00147627 0.00400434
988000 -0.00272955 0.00272955 0.00710117
989000 -0.000322273 0.000322273 0.0148795
990000 0.00308398 -0.00308398 0.0154722
991000 -0.00268606 0.00268606 0.02015
992000 0.00291607 -0.00291607 0.0098831
993000 -0.00239247 0.00239247 0.000394464
994000 -0.000631264 0.000631264 0.00550698
995000 -0.00216962 0.00216962 0.00795735
996000 0.000662533 -0.000662533 0.0066639
997000 -0.00211521 0.00211521 0.0151955
998000 0.00225101 -0.00225101 0.00852539
999000 -0.00256085 0.00256085 0.00270757
1000000 -0.000647393 0.000647393 0.00835068
1001000 0.000175081 -0.000175081 0.0127114
1002000 -0.00148416 0.00148416 0.00931484
1003000 0.000379254 -0.000379254 0.00543929
1004000 -7.71592e-05 7.71592e-05 -0.00382739
1005000 -0.00234309 0.00234309 0.0136428
1006000 -0.000546973 0.000546973 0.0121948
1007000 0.000495922 -0.000495922 0.0109155
1008000 -0.00155899 0.00155899 0.00950771
1009000 -0.0018597 0.0018597 -0.000562145
1010000 -0.00021195 0.00021195 0.0134954
1011000 6.18699e-05 -6.18699e-05 0.0126037
1012000 -0.00475668 0.00475668 0.0122694
1013000 0.000954567 -0.000954567 0.0196018
1014000 -0.00437999 0.00437999 0.0126274
1015000 0.00186331 -0.00186331 0.0140931
1016000 -0.00107391 0.00107391 0.0128379
1017000 -0.00296342 0.00296342 0.0177255
1018000 0.00207507 -0.00207507 0.0148151
1019000 -0.00101145 0.00101145 0.0147091
1020000 -0.0016034 0.0016034 0.0108623
1021000 0.00084977 -0.00084977 0.0158972
1022000 0.00210807 -0.00210807 0.0138493
1023000 0.000395788 -0.000395788 0.0125517
1024000 -0.00187597 0.00187597 0.0175705
1025000 0.00230656 -0.00230656 0.0130703
1026000 -0.001908 0.001908 0.0168297
1027000 0.000772448 -0.000772448 0.0115249
1028000 0.000953112 -0.000953112 0.0145406
1029000 0.00210181 -0.00210181 0.0154064
1030000 -0.00253128 0.00253128 0.00315358
1031000 0.000618499 -0.000618499 0.0116511
1032000 0.00173522 -0.00173522 0.0180146
1033000 -0.00058988 0.00058988 0.0102649
1034000 -0.000386322 0.000386322 0.00883597
1035000 -0.000154478 0.000154478 0.0110744
1036000 0.000241864 -0.000241864 0.0105272
1037000 -0.00176 0.00176 0.00184046
1038000 -0.00277827 0.00277827 0.00658841
1039000 -0.000138058 0.000138058 0.0171724
1040000 -0.00153831 0.00153831 0.00356047
1041000 -0.00391691 0.00391691 0.00652831
1042000 0.00267256 -0.00267256 0.0150523
1043000 -0.00134669 0.00134669 0.0124124
1044000 -5.49128e-05 5.49128e-05 0.0156587
1045000 -0.00323884 0.00323884 0.0123642
1046000 -0.00173616 0.00173616 -0.00143015
1047000 0.000417515 -0.000417515 0.00419036
1048000 -0.000194351 0.000194351 0.00670526
1049000 0.00134777 -0.00134777 0.011616
1050000 0.000539182 -0.000539182 0.0090734
1051000 -0.00228003 0.00228003 0.0122591
1052000 -0.000661159 0.000661159 0.0155891
1053000 -0.000628251 0.000628251 0.0136026
1054000 -0.00419165 0.00419165 0.00591972
1055000 0.00391686 -0.00391686 0.00274955
1056000 0.00102084 -0.00102084 0.00737676
1057000 0.00191163 -0.00191163 0.0067742
1058000 -0.0011669 0.0011669 0.00585514
1059000 -0.000551819 0.000551819 0.00776184
1060000 -0.00319798 0.00319798 0.0101771
1061000 0.00137793 -0.00137793 0.0114882
1062000 -0.00169282 0.00169282 0.0119239
1063000 0.000934139 -0.000934139 0.00367047
1064000 -0.00321077 0.00321077 0.00259856
1065000 0.00168191 -0.00168191 0.00810936
1066000 -0.00077971 0.00077971 0.00511888
1067000 0.00302864 -0.00302864 0.0077338
1068000 -0.00306807 0.00306807 0.0166644
1069000 0.000675578 -0.000675578 0.00523673
1070000 0.00155501 -0.00155501 0.000806539
1071000 -0.00176678 0.00176678 0.00493776
1072000 -0.00476653 0.00476653 0.0079717
1073000 -0.000407477 0.000407477 0.00553288
1074000 -0.00150308 0.00150308 0.00370452
1075000 4.05457e-05 -4.05457e-05 0.0141682
1076000 -0.00151156 0.00151156 0.017708
1077000 0.00455171 -0.00455171 0.00656681
1078000 0.00259983 -0.00259983 0.00723482
1079000 0.000397899 -0.000397899 0.00806921
1080000 0.000680785 -0.000680785 0.00288205
1081000 -0.00310351 0.00310351 0.00925379
1082000 -0.00171489 0.00171489 0.0207996
1083000 0.00130671 -0.00130671 0.0107602
1084000 0.00262495 -0.00262495 0.00725054
1085000 0.00123046 -0.00123046 0.017109
1086000 0.00088668 -0.00088668 0.00994669
1087000 -0.00184611 0.00184611 0.00663105
1088000 -0.00166359 0.00166359 0.0111854
1089000 -0.000747713 0.000747713 0.0183978
1090000 -0.000336311 0.000336311 0.0142785
1091000 0.000660897 -0.000660897 0.00258253
1092000 0.000679757 -0.000679757 0.00956629
1093000 -0.00131874 0.00131874 0.000316148
1094000 5.07089e-05 -5.07089e-05 -0.00140049
1095000 0.00212123 -0.00212123 0.0066291
1096000 0.00111178 -0.00111178 0.0136918
1097000 -0.000791265 0.000791265 0.00906578
1098000 -0.00176465 0.00176465 0.00981033
1099000 -0.000447293 0.000447293 -0.00157681
1100000 0.000922312 -0.000922312 -0.00277553
