# Time-averaged data for fix 4
# TimeStep v_sigma_xx_lip v_sigma_yy_lip v_sigma_zz_lip
729000 -0.00102874 0.00102874 0.0203679
730000 0.000362962 -0.000362962 0.0142953
731000 -0.000591292 0.000591292 0.0179816
732000 0.00262202 -0.00262202 0.00829447
733000 -0.00299698 0.00299698 0.00583106
734000 0.00242758 -0.00242758 0.0216871
735000 0.00158435 -0.00158435 0.0265033
736000 0.00010946 -0.00010946 0.0235076
737000 -0.000980444 0.000980444 0.0201625
738000 0.00103034 -0.00103034 0.014819
739000 -0.00152237 0.00152237 0.0100648
740000 0.000575801 -0.000575801 0.0133916
741000 -0.000783796 0.000783796 0.0216038
742000 -0.00125939 0.00125939 0.0117268
743000 0.00076347 -0.00076347 0.0129706
744000 -0.00179491 0.00179491 0.0101225
745000 -0.00209943 0.00209943 0.011589
746000 0.00201458 -0.00201458 0.0186635
747000 0.000428096 -0.000428096 0.0139261
748000 0.000742558 -0.000742558 0.00758743
749000 0.00258876 -0.00258876 -0.000140889
750000 0.00115672 -0.00115672 0.0165118
751000 -0.00131848 0.00131848 0.00756501
752000 -0.00144589 0.00144589 0.0123512
753000 -0.00379034 0.00379034 0.0140002
754000 -0.000721472 0.000721472 0.0206664
755000 0.00496203 -0.00496203 0.00734275
756000 -0.00505813 0.00505813 0.0143108
757000 0.000496225 -0.000496225 0.0107284
758000 0.00278594 -0.00278594 0.0123097
759000 -0.000359999 0.000359999 0.0174757
760000 0.00107086 -0.00107086 0.0213268
761000 -0.00128951 0.00128951 0.0202731
762000 0.000668047 -0.000668047 0.0113922
763000 0.00162985 -0.00162985 0.0115359
764000 -0.0021632 0.0021632 0.0235091
765000 -0.000681187 0.000681187 0.0168968
766000 -0.00414774 0.00414774 0.00875798
767000 0.000960731 -0.000960731 0.00755778
768000 0.000993923 -0.000993923 0.0162638
769000 0.000239409 -0.000239409 0.0162762
770000 -0.000306336 0.000306336 0.00876889
771000 -0.00336975 0.00336975 0.0069376
772000 -0.000302766 0.000302766 0.0215819
773000 0.00364221 -0.00364221 0.0242141
774000 -0.0024307 0.0024307 0.0204316
775000 0.000315963 -0.000315963 0.0235763
776000 -0.00201084 0.00201084 0.0314355
777000 -0.00036876 0.00036876 0.0176061
778000 0.00430561 -0.00430561 0.0263081
779000 -0.00245376 0.00245376 0.0155297
780000 0.000466221 -0.000466221 0.0108687
781000 -0.00332442 0.00332442 0.0102793
782000 -0.00115492 0.00115492 0.00831271
783000 -0.00163267 0.00163267 0.00916672
784000 0.00287166 -0.00287166 0.0116222
785000 0.00235161 -0.00235161 0.00403379
786000 0.00118332 -0.00118332 0.00837398
787000 -0.000497736 0.000497736 0.0166362
788000 -0.000106757 0.000106757 0.0168076
789000 0.000264701 -0.000264701 0.0150532
790000 0.00118326 -0.00118326 0.00749338
791000 -0.00203043 0.00203043 -0.000213385
792000 0.00507717 -0.00507717 0.0115814
793000 -0.000299968 0.000299968 0.00761907
794000 0.000356836 -0.000356836 0.0119225
795000 -0.00530795 0.00530795 0.00910668
796000 0.00115113 -0.00115113 0.0106682
797000 -0.00231459 0.00231459 0.0089537
798000 0.000626072 -0.000626072 0.0184799
799000 -0.001511 0.001511 0.00647068
800000 0.000527067 -0.000527067 0.0106895
801000 -0.000993992 0.000993992 0.0176031
802000 -0.00258454 0.00258454 0.0105602
803000 0.00101513 -0.00101513 0.00500545
804000 -0.00136601 0.00136601 0.0195574
805000 0.000550534 -0.000550534 0.0192185
806000 -0.00274514 0.00274514 0.0157367
807000 0.00197707 -0.00197707 0.0177097
808000 0.00122295 -0.00122295 0.0209023
809000 -0.00119338 0.00119338 0.0129485
810000 0.00135551 -0.00135551 0.0119095
811000 0.000187762 -0.000187762 0.00730102
812000 -0.00170851 0.00170851 0.0199166
813000 0.00245522 -0.00245522 0.0188175
814000 0.00441682 -0.00441682 0.0157534
815000 -0.000649832 0.000649832 0.0208902
816000 -0.000268104 0.000268104 0.0186817
817000 -0.00223787 0.00223787 0.00866014
818000 -0.000565397 0.000565397 0.0226788
819000 -0.00399785 0.00399785 0.0153303
820000 0.00161258 -0.00161258 0.0229806
821000 -0.00140588 0.00140588 0.0165269
822000 0.00331266 -0.00331266 0.0159353
823000 -0.000887223 0.000887223 0.0119954
824000 -0.00129827 0.00129827 0.0165671
825000 -0.00174023 0.00174023 0.0208747
826000 -0.00293457 0.00293457 0.0117155
827000 0.00359706 -0.00359706 0.0187223
828000 0.00134399 -0.00134399 0.0092522
829000 0.00172587 -0.00172587 0.00184486
830000 -0.000583916 0.000583916 0.0104519
831000 -0.00462615 0.00462615 0.00991616
832000 0.00127421 -0.00127421 0.00211375
833000 -0.000665683 0.000665683 0.0169123
834000 0.000122845 -0.000122845 0.00941258
835000 -0.000340156 0.000340156 0.00846447
836000 -0.00109485 0.00109485 0.0180845
837000 -0.000285208 0.000285208 0.0219593
838000 0.000450481 -0.000450481 0.0162361
839000 -0.00192562 0.00192562 0.0128788
840000 0.000558738 -0.000558738 0.0151553
841000 -0.00183567 0.00183567 0.020238
842000 -0.00205021 0.00205021 0.0136899
843000 -0.00120596 0.00120596 0.0215979
844000 0.000635639 -0.000635639 0.0248376
845000 -0.00181181 0.00181181 0.019102
846000 0.00220774 -0.00220774 0.00993324
847000 -0.000402081 0.000402081 0.00699797
848000 -0.00109713 0.00109713 0.0133495
849000 -0.00376959 0.00376959 0.0076325
850000 -0.00268948 0.00268948 0.0111175
851000 -0.00176944 0.00176944 0.00538697
852000 0.000503451 -0.000503451 0.01028
853000 -0.00217896 0.00217896 0.0180242
854000 -0.0020794 0.0020794 0.0196902
855000 -0.000260656 0.000260656 0.0124717
856000 0.00261862 -0.00261862 0.00648271
857000 -0.00305991 0.00305991 0.0139684
858000 3.55429e-05 -3.55429e-05 0.0231364
859000 -0.000823784 0.000823784 0.0176049
860000 0.000861004 -0.000861004 0.0152522
861000 -0.000802588 0.000802588 0.0202817
862000 -0.00120421 0.00120421 0.0147717
863000 -0.00176661 0.00176661 0.0129947
864000 0.00144563 -0.00144563 0.0255077
865000 -0.00199024 0.00199024 0.0125801
866000 0.00269449 -0.00269449 0.00791258
867000 -0.00193598 0.00193598 0.0169246
868000 -0.000905607 0.000905607 0.0147177
869000 0.00376706 -0.00376706 0.00510621
870000 -0.00146498 0.00146498 0.00929042
871000 -0.0028512 0.0028512 0.0133271
872000 -0.00305661 0.00305661 0.015146
873000 -0.000862833 0.000862833 0.00242329
874000 0.00179329 -0.00179329 0.00989649
875000 -0.0025115 0.0025115 0.014896
876000 0.00266531 -0.00266531 0.0180742
877000 -0.000362786 0.000362786 0.012821
878000 0.000984931 -0.000984931 0.0138675
879000 0.00373753 -0.00373753 0.0118151
880000 -0.000616466 0.000616466 0.018956
881000 -0.000140943 0.000140943 0.0191607
882000 0.00492012 -0.00492012 0.00697126
883000 -0.00347214 0.00347214 0.0109549
884000 -0.000879393 0.000879393 0.0051704
885000 0.000822734 -0.000822734 0.0125327
886000 -0.00343563 0.00343563 0.0131591
887000 0.00196817 -0.00196817 0.00745714
888000 0.000401803 -0.000401803 0.0101044
889000 -0.00558194 0.00558194 0.00415301
890000 0.00290762 -0.00290762 0.00919636
891000 -0.00360232 0.00360232 0.00366128
892000 -0.0026106 0.0026106 0.0115657
893000 0.00300578 -0.00300578 0.00862027
894000 -0.00221598 0.00221598 0.00740816
895000 0.00126645 -0.00126645 0.0124862
896000 -0.000274887 0.000274887 0.0145949
897000 -0.00271951 0.00271951 0.013495
898000 0.000496427 -0.000496427 0.0146033
899000 0.0036585 -0.0036585 0.0129125
900000 0.00267369 -0.00267369 0.00684225
901000 -0.00561613 0.00561613 0.00980853
902000 0.000360498 -0.000360498 0.0169329
903000 0.00190433 -0.00190433 0.0196366
904000 0.000687972 -0.000687972 0.00970241
905000 -0.00122756 0.00122756 0.0047797
906000 -0.00277626 0.00277626 0.0169894
907000 -0.00325775 0.00325775 0.014903
908000 0.00271151 -0.00271151 0.0121579
909000 -0.000377465 0.000377465 0.0116981
910000 -0.000119911 0.000119911 0.0155797
911000 0.000730569 -0.000730569 0.021005
912000 0.000287566 -0.000287566 0.0173787
913000 0.00148091 -0.00148091 0.0106907
914000 -0.00273692 0.00273692 0.0138724
915000 0.00429508 -0.00429508 0.0097711
916000 -0.000196942 0.000196942 0.0132331
917000 -0.00400976 0.00400976 0.0111778
918000 0.000474571 -0.000474571 0.0124366
919000 -0.00319575 0.00319575 0.01495
920000 -0.00174701 0.00174701 0.0204916
921000 -0.003398 0.003398 0.0144093
922000 0.000927372 -0.000927372 0.00874915
923000 0.00397802 -0.00397802 0.0109908
924000 0.000945025 -0.000945025 0.0107681
925000 -0.00151942 0.00151942 0.0075812
926000 -0.000500676 0.000500676 0.00667009
927000 0.000436813 -0.000436813 0.0119138
928000 0.00029084 -0.00029084 0.0280015
929000 -0.00126636 0.00126636 0.016905
930000 -0.000509911 0.000509911 0.0144942
931000 -0.000290455 0.000290455 0.0190952
932000 -0.000777544 0.000777544 0.0272701
933000 -0.00276842 0.00276842 0.0229684
934000 0.0013874 -0.0013874 0.00937163
935000 -0.00162954 0.00162954 0.0193259
936000 -0.000353845 0.000353845 0.0186883
937000 -0.000299431 0.000299431 0.00903192
938000 -0.00211219 0.00211219 0.0189483
939000 0.00151324 -0.00151324 0.0228251
940000 0.000306129 -0.000306129 0.0133599
941000 -0.00355383 0.00355383 0.00712347
942000 0.00289402 -0.00289402 0.0044792
943000 -0.000790149 0.000790149 0.0235379
944000 -0.00573884 0.00573884 0.0156607
945000 -0.00476906 0.00476906 0.0160756
946000 -0.000829757 0.000829757 0.0183382
947000 -0.00466042 0.00466042 0.0166142
948000 -0.000217251 0.000217251 0.0122761
949000 -0.00135441 0.00135441 0.0175099
950000 -1.73631e-05 1.73631e-05 0.0209322
951000 -0.0021299 0.0021299 0.0105205
952000 -0.00203844 0.00203844 0.00960376
953000 -5.4535e-05 5.4535e-05 0.00788704
954000 0.000570448 -0.000570448 0.0103907
955000 -0.00244002 0.00244002 0.0151691
956000 -0.00296507 0.00296507 0.0115633
957000 -0.00125263 0.00125263 0.0205224
958000 -0.00242555 0.00242555 0.0235689
959000 0.00117913 -0.00117913 0.0222782
960000 -0.0019731 0.0019731 0.0122703
961000 -0.00177977 0.00177977 0.00808167
962000 -0.00221737 0.00221737 0.0132617
963000 0.00338763 -0.00338763 0.017422
964000 0.00186017 -0.00186017 0.0096689
965000 -9.24167e-05 9.24167e-05 0.00195411
966000 -0.000662389 0.000662389 0.0161247
967000 -0.00212761 0.00212761 0.021021
968000 0.00351406 -0.00351406 0.00388146
969000 -0.000185316 0.000185316 0.0164209
970000 0.00237254 -0.00237254 0.0138758
971000 2.83373e-05 -2.83373e-05 0.0112743
972000 0.00260182 -0.00260182 0.0097896
973000 0.000731713 -0.000731713 0.0138886
974000 0.00072717 -0.00072717 0.00973569
975000 0.00179086 -0.00179086 0.0152426
976000 -0.00268106 0.00268106 0.00928896
977000 -0.000134102 0.000134102 0.00925087
978000 -0.00076911 0.00076911 0.00524412
979000 -0.00435815 0.00435815 0.0153165
980000 -0.00237319 0.00237319 0.0107433
981000 -0.000630548 0.000630548 0.00832141
982000 0.00156726 -0.00156726 0.00988811
983000 -0.00112253 0.00112253 0.0155946
984000 0.000406354 -0.000406354 0.0111067
985000 -0.00313587 0.00313587 0.00447859
986000 -0.000829341 0.000829341 0.00577546
987000 0.000626889 -0.000626889 0.0109459
988000 -0.00141621 0.00141621 0.0129715
989000 0.00174848 -0.00174848 0.0271892
990000 -0.00336722 0.00336722 0.0202197
991000 -0.00080684 0.00080684 0.0192879
992000 0.000478048 -0.000478048 0.0127045
993000 0.000569261 -0.000569261 0.0101545
994000 0.00191622 -0.00191622 0.013666
995000 0.00276076 -0.00276076 0.0186215
996000 -0.0031633 0.0031633 0.0133532
997000 0.00611701 -0.00611701 0.00754844
998000 -0.00242275 0.00242275 0.0105701
999000 0.00116746 -0.00116746 0.0157353
1000000 -0.000606024 0.000606024 0.0135749
1001000 0.000883702 -0.000883702 0.0155427
1002000 -0.00383411 0.00383411 0.0127525
1003000 -0.00154976 0.00154976 0.0167828
1004000 0.00371089 -0.00371089 0.0128731
1005000 -0.00461617 0.00461617 0.0107954
1006000 -0.00111431 0.00111431 0.0220208
1007000 0.00122674 -0.00122674 0.0145279
1008000 -0.000770448 0.000770448 0.0186197
1009000 0.00142754 -0.00142754 0.0111894
1010000 -0.00317811 0.00317811 0.00825421
1011000 0.00243714 -0.00243714 0.0101079
1012000 -0.00193135 0.00193135 0.0103709
1013000 0.00137937 -0.00137937 0.0144675
1014000 0.000378414 -0.000378414 0.0221593
1015000 -0.00027316 0.00027316 0.0179719
1016000 -0.000515314 0.000515314 0.0192198
1017000 -0.00149921 0.00149921 0.012687
1018000 0.0014508 -0.0014508 0.0125375
1019000 0.00165134 -0.00165134 -0.00261903
1020000 0.0023416 -0.0023416 0.017459
1021000 0.000166707 -0.000166707 0.0106555
1022000 0.000610521 -0.000610521 0.0114962
1023000 -0.00296473 0.00296473 0.0143136
1024000 0.000316414 -0.000316414 0.00339223
1025000 -0.00232277 0.00232277 0.0108574
1026000 -0.00143464 0.00143464 0.00209843
1027000 -0.000937461 0.000937461 0.00633751
1028000 0.00165449 -0.00165449 0.0112695
1029000 -0.00181887 0.00181887 0.0143519
1030000 0.00213042 -0.00213042 0.0212866
1031000 0.00139507 -0.00139507 0.0222121
1032000 0.00217904 -0.00217904 0.0276243
1033000 0.00084076 -0.00084076 0.0178679
1034000 2.73731e-05 -2.73731e-05 0.0234411
1035000 -0.000519674 0.000519674 0.0227916
1036000 0.000390568 -0.000390568 0.0191534
1037000 -0.00218511 0.00218511 0.0186906
1038000 -0.00378017 0.00378017 0.0216156
1039000 0.00182556 -0.00182556 0.0190601
1040000 0.000793725 -0.000793725 0.0173853
1041000 -0.00049803 0.00049803 0.00903301
1042000 -0.002286 0.002286 0.00854828
1043000 -0.00352782 0.00352782 0.0138137
1044000 -0.000704138 0.000704138 0.0158315
1045000 -0.00199491 0.00199491 0.0129262
1046000 0.00166228 -0.00166228 0.00926192
1047000 -0.000409605 0.000409605 0.0124552
1048000 0.00143591 -0.00143591 0.0128015
1049000 -0.0017757 0.0017757 0.0174483
1050000 0.00106871 -0.00106871 0.0142033
1051000 -0.00167016 0.00167016 0.00896561
1052000 0.000580197 -0.000580197 0.0234324
1053000 0.0049425 -0.0049425 0.0103682
1054000 0.000772696 -0.000772696 0.011834
1055000 -0.00149097 0.00149097 0.00403321
1056000 0.00108865 -0.00108865 0.0122131
1057000 -0.00372056 0.00372056 0.0138067
1058000 0.00115438 -0.00115438 0.0123638
1059000 0.000256099 -0.000256099 0.0150626
1060000 -0.00171933 0.00171933 0.0230617
1061000 -0.00149176 0.00149176 0.00754511
1062000 0.000988989 -0.000988989 0.0146257
1063000 0.00215435 -0.00215435 0.0139758
1064000 0.00262937 -0.00262937 0.00716117
1065000 -0.0024198 0.0024198 0.0168135
1066000 0.000439294 -0.000439294 0.021597
1067000 0.00723132 -0.00723132 0.0147873
1068000 -0.000750426 0.000750426 0.00934183
1069000 0.000748632 -0.000748632 0.00687812
1070000 0.00238781 -0.00238781 0.0165257
1071000 0.00334477 -0.00334477 0.0136346
1072000 0.000371811 -0.000371811 0.0219648
1073000 -0.00179051 0.00179051 0.013603
1074000 0.000920652 -0.000920652 0.013445
1075000 0.000641364 -0.000641364 0.0178631
1076000 0.00118477 -0.00118477 0.00745119
1077000 -0.00189707 0.00189707 0.00660683
1078000 0.000700654 -0.000700654 0.0147069
1079000 0.000172425 -0.000172425 0.00898942
1080000 -0.00110973 0.00110973 0.0124084
1081000 -0.000875481 0.000875481 0.0185278
1082000 -0.00337143 0.00337143 0.0170619
1083000 -0.00297702 0.00297702 0.01651
1084000 -0.000572509 0.000572509 0.0133028
1085000 -0.000685154 0.000685154 0.022425
1086000 8.51824e-05 -8.51824e-05 0.0196805
1087000 0.00203356 -0.00203356 0.00620748
1088000 -0.00165726 0.00165726 0.0076749
1089000 3.50895e-05 -3.50895e-05 0.0160561
1090000 -0.00314927 0.00314927 0.0121217
1091000 -0.00130541 0.00130541 -0.00116031
1092000 9.62363e-05 -9.62363e-05 0.0120202
1093000 -0.00204474 0.00204474 0.0140183
1094000 0.00264215 -0.00264215 0.0104213
1095000 -0.000444387 0.000444387 0.0167662
1096000 0.00264746 -0.00264746 0.0233269
1097000 -0.000343403 0.000343403 0.0119448
1098000 -0.000486223 0.000486223 0.0109473
1099000 0.000367364 -0.000367364 0.00530132
1100000 -0.00221721 0.00221721 0.00992322
