# Time-averaged data for fix 3
# TimeStep v_lat_tension
100605 -0.617276
100606 -2.93109
100607 -2.20742
100608 -4.50393
100609 -1.52031
100610 -1.17036
100611 1.61367
100612 -0.758744
100613 -0.00432284
100614 -2.16021
100615 -2.63345
100616 0.300992
100617 -2.06187
100618 -1.15886
100619 -2.84846
100620 -4.78681
100621 -4.50404
100622 -1.32736
100623 -0.580478
100624 -3.66966
100625 -2.36319
100626 -4.50804
100627 -1.49486
100628 -2.15772
100629 -4.47234
100630 -2.44622
100631 -0.43235
100632 -0.287556
100633 -0.937928
100634 -0.218125
100635 -1.05909
100636 1.10694
100637 -0.413863
100638 -0.0160889
100639 1.16572
100640 1.60565
100641 0.535666
100642 -0.397696
100643 -0.757665
100644 -0.0698011
100645 -2.07229
100646 -1.40183
100647 1.70777
100648 0.107257
100649 -0.049086
100650 -1.71839
100651 0.78973
100652 0.304468
100653 1.9809
100654 0.944619
100655 0.295451
100656 0.114059
100657 -2.18531
100658 -4.79529
100659 -3.02161
100660 -3.73365
100661 -3.47115
100662 -2.12379
100663 -3.91632
100664 -3.45976
100665 -1.04435
100666 -3.19689
100667 -2.36335
100668 -1.68231
100669 -2.73491
100670 0.159704
100671 -0.813603
100672 0.307367
100673 -0.232907
100674 1.27415
100675 -0.295509
100676 -0.143042
100677 1.29876
100678 -0.100125
100679 1.61298
100680 -1.80522
100681 0.881153
100682 -0.437076
100683 0.123876
100684 2.07423
100685 0.3451
100686 1.53002
100687 1.37669
100688 -1.71833
100689 1.46096
100690 0.315494
100691 0.939569
100692 1.15286
100693 2.50885
100694 1.20185
100695 0.828833
100696 3.2019
100697 0.758371
100698 1.87847
100699 2.9543
100700 2.91298
100701 1.84892
100702 3.97669
100703 4.65812
100704 1.75889
100705 0.0556102
100706 -0.318645
100707 1.11751
100708 0.886688
100709 0.832034
100710 -0.203524
100711 2.45374
100712 0.0803806
100713 -1.53268
100714 -1.22338
100715 -1.81278
100716 -1.40667
100717 -1.33081
100718 -3.61344
100719 -2.32161
100720 -1.94013
100721 -2.97097
100722 -1.25266
100723 -0.446239
100724 -0.45317
100725 -0.185783
100726 -1.53011
100727 -1.17909
100728 1.44868
100729 0.146016
100730 0.844115
100731 1.40743
100732 0.742526
100733 0.474925
100734 -0.0598248
100735 0.445563
100736 0.0935747
100737 -0.919214
100738 -0.645097
100739 -0.573238
100740 -1.82839
100741 -0.773272
100742 1.3338
100743 -0.515766
100744 0.0344114
100745 1.77632
100746 -0.820384
100747 -1.38123
100748 -1.07052
100749 -0.552234
100750 -0.140086
100751 -0.0592209
100752 -0.360155
100753 -2.30213
100754 0.948532
100755 1.06867
100756 -2.48522
100757 0.27855
100758 0.161497
100759 0.384893
100760 -1.36493
100761 -2.8984
100762 1.25414
100763 0.795848
100764 0.747961
100765 3.41238
100766 1.82569
100767 1.8417
100768 1.76363
100769 3.53099
100770 1.10598
100771 0.547655
100772 0.339904
100773 -1.23285
100774 0.844618
100775 0.187878
100776 -1.21098
100777 -2.05359
100778 0.467881
100779 0.775037
100780 -0.775987
100781 1.5589
100782 1.5465
100783 0.718827
100784 2.26842
100785 -1.52229
100786 0.400723
100787 -0.302735
100788 -0.0779356
100789 1.5141
100790 0.0616806
100791 -1.33738
100792 -2.06758
100793 -2.33766
100794 -1.25264
100795 -0.849693
100796 -1.8352
100797 0.461018
100798 -1.50892
100799 -2.23778
100800 0.167321
100801 -1.65835
100802 0.0912423
100803 0.0748136
100804 3.02798
100805 0.214293
100806 2.13874
100807 -3.46974
100808 -0.905205
100809 -1.26424
100810 -0.902655
100811 -1.41755
100812 0.193322
100813 1.03499
100814 1.84387
100815 1.68568
100816 0.666472
100817 -0.886352
100818 0.323044
100819 1.07353
100820 -1.11629
100821 0.365851
100822 1.2897
