# Time-averaged data for fix 3
# TimeStep v_lat_tension
100675 0.0734835
100676 -0.0346311
100677 -0.110474
100678 0.524726
100679 0.522098
100680 -0.58815
100681 0.463525
100682 -0.307053
100683 -0.383899
100684 -1.27276
100685 -1.15389
100686 -0.62095
100687 -0.365413
100688 -1.17847
100689 -0.389135
100690 -0.0765295
100691 -0.326109
100692 0.332451
100693 -0.436343
100694 -0.078043
100695 0.228092
100696 0.780197
100697 -0.266156
100698 0.231596
100699 0.150528
100700 0.453651
100701 -0.442901
100702 -0.0678477
100703 -1.02708
100704 -0.150744
100705 0.170907
100706 0.40665
100707 -0.31144
100708 0.992884
100709 0.0919101
100710 -0.087884
100711 -0.434225
100712 0.0173025
100713 -0.249663
100714 0.474782
100715 -0.0641336
100716 -0.398174
100717 -0.32551
100718 -0.915431
100719 -0.545923
100720 -0.892133
100721 -0.361221
100722 0.437116
100723 -0.24709
100724 -0.165143
100725 0.000214598
100726 0.508524
100727 1.10378
100728 1.38069
100729 0.778289
100730 0.464356
100731 0.285072
100732 0.150526
100733 0.639907
100734 0.747385
100735 -0.110206
100736 -0.697381
100737 -0.752155
100738 -0.188637
100739 0.196927
100740 0.710655
100741 -0.397573
100742 0.004191
100743 0.0985767
100744 0.969776
100745 0.480042
100746 0.75053
100747 0.115147
100748 0.622371
100749 0.841159
100750 -0.36401
100751 0.337365
100752 0.624766
100753 0.690653
100754 0.631507
100755 0.660632
100756 0.308674
100757 0.636239
100758 0.533978
100759 0.0403735
100760 -0.245296
100761 0.097653
100762 0.964383
100763 1.03381
100764 0.253422
100765 0.356913
100766 0.11065
100767 -0.209858
100768 -0.313821
100769 0.127196
100770 0.0405909
100771 -0.890937
100772 -0.13634
100773 -0.0971673
100774 0.130079
100775 0.362055
100776 0.964627
100777 0.280314
100778 0.313437
100779 -0.232621
100780 0.525202
100781 -0.114797
100782 -0.0770579
100783 -0.183518
100784 -0.745012
100785 -1.15014
100786 -0.779785
100787 -0.803129
100788 -0.5648
100789 -1.04983
100790 -0.70918
100791 -0.622623
100792 -0.697596
100793 -0.52832
